,id,title,label
7693,15217,neat explanation of proof trees,2
7694,15218,estimating software component reliability by leveraging architectural models,3
7695,15219,dynamic resource brokering for multi user query execution,1
7696,15220,algorithms for storytelling,0
7697,15221,the economic implementation of experimental retrieval techniques on a very large scale using an intelligent terminal,0
7698,15223,a retrospective on the development of star,3
7699,15224,parallelizing extensible query optimizers,1
7700,15230,a simple additive re weighting strategy for improving margins,2
7701,15231,a performance evaluation of oid mapping techniques,1
7702,15234,summarization of discussion groups,0
7703,15235,organizing dialogue from an incoherent stream of goals,4
7704,15236,recognizing implicit discourse relations in the penn discourse treebank,4
7705,15238,degress of understanding,4
7706,15239,intermediate decision trees,2
7707,15240,a graph theoretic approach to webpage segmentation,0
7708,15241,liquid types,3
7709,15242,meaning representation and text planning,4
7710,15249,parallelizing sequential applications on commodity hardware using a low cost software transactional memory,3
7711,15252,compiling real time programs into schedulable code,3
7712,15253,contextual natural language processing and daml for understanding software requirements specifications,4
7713,15254,how opinions are received by online communities a case study on amazoncom helpfulness votes,0
7714,15256,a gpgpu compiler for memory optimization and parallelism management,3
7715,15258,mining knowledge from databases an information network analysis approach,1
7716,15260,selection combination and evaluation of effective software sensors for detecting abnormal computer usage,0
7717,15261,linear time subtransitive control flow analysis,3
7718,15262,expert agreement and content based reranking in a meta search environment using mearf,0
7719,15263,sketching stencils,3
7720,15264,indexing text data under space constraints,0
7721,15265,an architecture for a universal lexicon a case study on shared syntactic information in japanese hindi bengali greek and english,4
7722,15267,deciding semantic matching of stateless services,2
7723,15270,linear hashing with priority splitting a method for improving the retrieval performance of linear hashing,1
7724,15272,from pigeons to humans grounding relational learning in concrete examples,2
7725,15273,abducing priorities to derive intended conclusions,2
7726,15275,one evaluation of model based testing and its automation,3
7727,15276,hierarchical diagnosis of multiple faults,2
7728,15277,query translation disambiguation as graph partitioning,2
7729,15281,affective feedback an investigation into the role of emotions in the information seeking process,0
7730,15286,chain split evaluation in deductive databases,1
7731,15287,scaling step wise refinement,3
7732,15288,document filtering method using non relevant information profile,0
7733,15290,computer perception of complex patterns,2
7734,15291,relational learning for email task management,2
7735,15292,semantic analytics on social networks experiences in addressing the problem of conflict of interest detection,0
7736,15293,an explanation based approach to generalizing number,2
7737,15295,efficient optimistic concurrency control using loosely synchronized clocks,1
7738,15297,pure patterns type systems,3
7739,15301,binding time optimization in programming languages some thoughts toward the design of an ideal language,3
7740,15303,reorganization points for file designs with nonlinear processing costs,1
7741,15305,program and interface slicing for reverse engineering,3
7742,15306,two models of retrieval with probabilistic indexing,0
7743,15313,trajectory clustering a partition and group framework,1
7744,15314,a two stage method for active learning of statistical grammars,2
7745,15318,update propagation strategies for improving the quality of data on the web,1
7746,15319,finding good feedback documents,0
7747,15322,feature selection for activity recognition in multi robot domains,2
7748,15323,octopus aggressive search of multi modality data using multifaceted knowledge base,0
7749,15324,retrieval of discussions from enterprise mailing lists,0
7750,15327,on structuring formal semi formal and informal data to support traceability in systems engineering environments,0
7751,15328,similarity search in high dimensions via hashing,1
7752,15329,the database research group at the max planck institute for informatics,1
7753,15331,programming in the large past present and future,3
7754,15332,finding candidate keys for relational data bases,1
7755,15336,exploiting linguistic iconism for article selection in machine translation,4
7756,15339,middleware based data replication providing snapshot isolation,1
7757,15341,the reachability bound problem,3
7758,15343,constraint analysis for specifying perspectives of class objects,1
7759,15348,understanding code mobility tutorial session,3
7760,15353,flexible buffer allocation based on marginal gains,1
7761,15354,scheduled supervised laboratories in cs1 a comparative analysis,3
7762,15358,trust authority and popularity in social information retrieval,0
7763,15359,revi miner a kdd environment for deviation detection and analysis of warranty and goodwill cost statements in automotive industry,0
7764,15360,rdfpeers a scalable distributed rdf repository based on a structured peer to peer network,0
7765,15365,a hybrid reasoning model for indirect answers,4
7766,15369,local type inference,3
7767,15370,fuzzy conceptual graphs for matching images of natural scenes,2
7768,15371,ur statically typed metaprogramming with type level record computation,3
7769,15373,context based prefetch for implementing objects on relations,1
7770,15375,improving clustering stability with combinatorial mrfs,0
7771,15380,deixis and conjunction in multimodal systems,4
7772,15386,collusion resistant privacy preserving data mining,0
7773,15389,improving design and source code modularity using aspectj tutorial session,3
7774,15391,debugging standard document formats,0
7775,15392,personalized social  real time collaborative search,0
7776,15400,extracting chatbot knowledge from online discussion forums,2
7777,15405,automatic mining of fruit fly embryo images,0
7778,15406,optimizing direct threaded code by selective inlining,3
7779,15408,webcrow a web based system for crossword solving,2
7780,15410,multiple convergence an approach to disjunctive concept acquisition,2
7781,15411,containment join size estimation models and methods,1
7782,15413,web usage mining based on probabilistic latent semantic analysis,0
7783,15415,separation logic and abstraction,3
7784,15418,the top 10 reasons why object oriented programming cant be taught in cs 1,3
7785,15419,solving everyday physical reasoning problems by analogy using sketches,2
7786,15420,automatically constructing collections of online database directories,0
7787,15421,model based information integration in a neuroscience mediator system,1
7788,15423,a semiparametric statistical approach to model free policy evaluation,2
7789,15425,optimal testing of structured knowledge,2
7790,15426,higher order abstract syntax,3
7791,15427,a record calculus based on symmetric concatenation,3
7792,15429,discrete mathematics as a precursor to programming,3
7793,15433,a unified framework of propositional knowledge base revision and update based on state transition models,2
7794,15434,canadian traveler problem with remote sensing,2
7795,15436,automating the discovery of recommendation knowledge,2
7796,15438,performance evaluation of two concurrency control protocols for distributed databases with multiversioned entities,1
7797,15439,modeling skew in data streams,1
7798,15444,web text retrieval with a p2p query driven index,0
7799,15445,reasoning about partially observed actions,2
7800,15446,adaptive load shedding for windowed stream joins,0
7801,15449,teaching cryptography with open source software,3
7802,15450,automatic query expansion based on divergence,0
7803,15455,an introductory course in network administration,3
7804,15456,mining minimal distinguishing subsequence patterns with gap constraints,0
7805,15458,a common sense theory of time,2
7806,15460,statistical predicate invention,2
7807,15466,adaptive information extraction from text by rule induction and generalisation,2
7808,15467,a foundation for tool based mobility support for visually impaired web users,0
7809,15472,a rate distortion one class model and its applications to clustering,2
7810,15473,teaching introductory and advanced computer graphics using micro computers,3
7811,15475,pape an on line system for inferring procedures from sets of their traces,2
7812,15478,wrapper generation for semi structured internet sources,1
7813,15480,printing floating point numbers quickly and accurately,3
7814,15486,mining the stock market extended abstract which measure is best,0
7815,15488,fast and compact a simple class of congestion games,2
7816,15490,existentially quantified values for queries and updates of facts in transaction logic programs,2
7817,15491,combining content and link for classification using matrix factorization,0
7818,15492,shine search heterogeneous interrelated entities,0
7819,15493,modeling context dependent information,0
7820,15494,feature oriented refactoring of legacy applications,3
7821,15495,intuition supporting visualization of users performance based on explicit negative higher order relevance,0
7822,15499,phase transitions of bounded satisfiability problems,2
7823,15502,an empirical comparison of id3 and back propagation,2
7824,15504,creating an authentic learning experience in introductory programming courses,3
7825,15510,validating associations in biological databases,0
7826,15511,rational competitive analysis,2
7827,15512,approximate policy iteration using large margin classifiers,2
7828,15516,data sharing through query translation in autonomous sources,1
7829,15517,a chat room assignment for teaching network security,3
7830,15527,using reasoning patterns to help humans solve complex games,2
7831,15528,conceptual module querying for software reengineering,3
7832,15530,the relationship between precision recall and roc curves,2
7833,15531,manipulating recovered software architecture views,3
7834,15534,automatic inference of structural changes for matching across program versions,3
7835,15536,message passing for graph structured linear programs proximal projections convergence and rounding schemes,2
7836,15537,automatic assignment of soft boolean operators,0
7837,15538,dimensionality reduction for dimension specific search,0
7838,15539,geoplot spatial data mining on video libraries,0
7839,15540,knowing the users every move user activity tracking for website usability evaluation and implicit interaction,0
7840,15541,topicrank bringing insight to users,0
7841,15542,a system based sequence of closed labs for computer systems organization,3
7842,15543,integrating clustering and multi document summarization to improve document understanding,0
7843,15546,bluetooth based sensor networks,1
7844,15547,observing timed systems by means of message sequence chart graphs,3
7845,15553,range nesting a fast method to evaluate quantified queries,1
7846,15556,visually tracking football games based on tv broadcasts,2
7847,15560,analogical reasoning for knowledge discovery in a molecular biology database,0
7848,15561,moses open source toolkit for statistical machine translation,4
7849,15562,failure detection and localization in component based systems by online tracking,0
7850,15564,extending semantic resolution via automated model building applications,2
7851,15565,noun classification from predicate argument structures,4
7852,15569,active design reviews principles and practices,3
7853,15571,exchange integration and consistency of data report on the arisenisr workshop,1
7854,15573,sharc checking data sharing strategies for multithreaded c,3
7855,15574,the acm java task force final report,3
7856,15575,completing description logic knowledge bases using formal concept analysis,2
7857,15576,mining distance based outliers in near linear time with randomization and a simple pruning rule,0
7858,15577,complexity guided case discovery for case based reasoning,2
7859,15579,dvss a distributed version storage server for cad applications,1
7860,15580,cache conscious structure layout,3
7861,15581,structure and evolution of online social networks,0
7862,15582,testing google ionterfaces modified for the blind,0
7863,15583,optimizing vote and quorum assignments for reading and writing replicated data,1
7864,15586,real time data access control on b tree index structures,1
7865,15588,semantic search via xml fragments a high precision approach to ir,0
7866,15590,practical first order argumentation,2
7867,15591,quantifying software designs,3
7868,15596,metadata management for large statistical databases,1
7869,15597,the automatic generation of extended queries,0
7870,15599,acquiring visibly intelligent behavior with example guided neuroevolution,2
7871,15601,visual planning a practical approach to automated presentation design,2
7872,15605,answering general time sensitive queries,0
7873,15616,news article extraction with template independent wrapper,0
7874,15617,tumor cell identification using features rules,0
7875,15620,a summary of the psi program synthesis system,2
7876,15623,towards an optimal lexicalization in a natural sounding portable natural language generator for dialog systems,4
7877,15626,document clustering by concept factorization,0
7878,15628,procedural embedding of knowledge in planner,2
7879,15629,document self expansion for text categorization,0
7880,15630,unpacking the semantics of source and usage to perform semantic reconciliation in large scale information systems,1
7881,15632,automatic computation of semantic proximity using taxonomic knowledge,0
7882,15634,progressive merge join a generic and non blocking sort based join algorithm,1
7883,15636,markov localization using correlation,2
7884,15639,organizing and searching the world wide web of facts   step one the one million fact extraction challenge,2
7885,15640,efficient handling of high dimensional feature spaces by randomized classifier ensembles,0
7886,15641,clustering objects on a spatial network,1
7887,15647,cost effective engineering of web applications pragmatic reuse building web application product lines,3
7888,15648,whats behind topic formation and development a perspective of community core groups,0
7889,15649,caching multidimensional queries using chunks,1
7890,15650,classifying semantic relations in bioscience texts,4
7891,15652,partition based spatial merge join,1
7892,15653,a maximum entropy approach to nonmonotonic reasoning,2
7893,15656,word order acquisition from corpora,4
7894,15658,focused crawling for both topical relevance and quality of medical information,0
7895,15659,entity based query reformulation using wikipedia,0
7896,15660,building a large knowledge base for a natural language system,4
7897,15662,towards data warehouse design,0
7898,15663,creating segmented databases from free text for text retrieval,0
7899,15667,incremental computation via function caching,3
7900,15670,controlled active procedures as a tool for linguistic engineering,4
7901,15672,efficient calculation of personalized document rankings,2
7902,15676,semantic web support for the business to business e commerce lifecycle,0
7903,15678,effective keyword search in relational databases,1
7904,15681,design of an opac database to permit different subject searching accesses in a multi disciplines universities library catalogue database,0
7905,15682,first experiments searching spontaneous czech speech,0
7906,15683,automatic combination of multiple ranked retrieval systems,0
7907,15684,principles of an icons based command language,1
7908,15685,a rule based objecttask modelling approach,1
7909,15686,imds intelligent malware detection system,0
7910,15688,usage based effectiveness measures monitoring application performance in information retrieval,0
7911,15689,boosting semantic web data access using swoogle,2
7912,15692,the naos system,1
7913,15693,datascope viewing database contents in google maps way,1
7914,15694,keyword spices a new method for building domain specific web search engines,2
7915,15698,dynamic typing as staged type inference,3
7916,15699,murax a robust linguistic approach for question answering using an on line encyclopedia,0
7917,15702,multi disk b trees,1
7918,15705,efficient learning of action schemas and web service descriptions,2
7919,15706,introducing undergraduates to object orientation using the turing language,3
7920,15709,tables and trees dont mix very well,0
7921,15713,fast searching on compressed text allowing errors,0
7922,15714,domino databases for moving objects tracking,1
7923,15718,the range and roots constraints specifying counting and occurrence problems,2
7924,15721,functionality and architecture of a cooperative database system a vision,0
7925,15723,a constructive approach to reliable synchronization code,3
7926,15726,undertow multi level segmentation of real valued time series,2
7927,15729,prioritized defaults implementation by tms and application to diagnosis,2
7928,15732,an agent based approach to extending the native active capability of relational database systems,1
7929,15733,online auctions efficiency a survey of ebay auctions,0
7930,15735,on combining multiple clusterings,0
7931,15736,introductory computing a new approach,3
7932,15738,docqs a prototype system for supporting data oriented content query,1
7933,15741,exploring evaluation metrics gmap versus map,0
7934,15743,aqax a system for approximate xml query answers,1
7935,15745,stream based randomised language models for smt,4
7936,15747,interpretable nonnegative matrix decompositions,0
7937,15750,mining metrics to predict component failures,3
7938,15753,evaluating strategies for running from the cops,2
7939,15754,a comparison of concurrent languages a class project,3
7940,15757,extracting relevant snippets for web navigation,2
7941,15758,goal driven learning in the gila integrated intelligence architecture,2
7942,15761,towards on line analytical mining in large databases,1
7943,15763,aggregaterank bringing order to web sites,0
7944,15764,men supporting women computer science students,3
7945,15765,clustering and singular value decomposition for approximate indexing in high dimensional spaces,0
7946,15770,a study on richer syntactic dependencies for structured language modeling,4
7947,15774,semi sparse flow sensitive pointer analysis,3
7948,15779,an analysis of psychological experiments on non monotonic reasoning,2
7949,15780,automatically finding patches using genetic programming,3
7950,15781,group formation mechanisms for transactions in isis,0
7951,15782,a survey of logical models for olap databases,1
7952,15783,experience with an industry driven capstone course on game programming extended abstract,3
7953,15785,structure based inference of xml similarity for fuzzy duplicate detection,0
7954,15786,great expectations part i on the customizability of generalized expected utility,2
7955,15787,a framework for simultaneous co clustering and learning from complex data,0
7956,15788,using neutral examples for learning polarity,2
7957,15790,using the same system for analyzing and synthesizing sentences,4
7958,15797,query type classification for web document retrieval,0
7959,15798,reuse of off the shelf components in c2 style architectures,3
7960,15801,matchbox large scale online bayesian recommendations,0
7961,15804,the sequoia 2000 benchmark,1
7962,15807,temporal logic programming is complete and expressive,3
7963,15808,note on the expected size of a join,1
7964,15809,semantic type qualifiers,3
7965,15810,digital media in computer science curricula,3
7966,15811,automated composition of web services by planning at the knowledge level,2
7967,15813,professional literacy labs for advanced programming courses,3
7968,15814,representing databases in frames,2
7969,15815,extracting causal knowledge from a medical database using graphical patterns,4
7970,15818,querying continuous time sequences,1
7971,15819,supporting annotation layers for natural language processing,4
7972,15821,the influence of the document ranking in expert search,0
7973,15824,novel approaches in query processing for moving object trajectories,1
7974,15826,distributed memory a basis for chart parsing,4
7975,15827,speech dialogue with facial displays multimodal human computer conversation,4
7976,15829,d patr a development environment for unification based grammars,4
7977,15832,efficient processing of complex similarity queries in rdbms through query rewriting,0
7978,15833,semantics based concurrency control beyond commutativity,1
7979,15835,feature selection in scientific applications,0
7980,15837,discriminating image senses by clustering with multimodal features,4
7981,15838,position specific posterior lattices for indexing speech,4
7982,15839,data base recovery at cmic,1
7983,15840,the future of programming instruction abstract,3
7984,15841,improving understanding of website privacy policies with fine grained policy anchors,0
7985,15845,logic program derivation for a class of first order logic relations,2
7986,15846,a description language and pilot system executive for information transport systems,1
7987,15847,neighborhood restrictions in geographic ir,0
7988,15850,single shot detection of multiple categories of text using parametric mixture models,0
7989,15851,a uniform model for object oriented languages using the class abstraction,2
7990,15852,a simplified theory of tense representations and constraints on their composition,4
7991,15853,optimization of extended database query languages,1
7992,15855,computer science accreditation the advantages of being different,3
7993,15857,data base design in theory and practice,1
7994,15858,supporting flat relations by a nested relational kernel,1
7995,15862,a parallel mixture of svms for very large scale problems,2
7996,15867,vote and aggregation in combinatorial domains with structured preferences,2
7997,15870,crf opt an efficient high quality conditional random field solver,2
7998,15873,spotting out emerging artists using geo aware analysis of p2p query strings,0
7999,15880,clustering event logs using iterative partitioning,0
8000,15881,how to extend a conventional optimizer to handle one  and two sided outerjoin,1
8001,15882,reinforcement learning with gaussian processes,2
8002,15883,computationally grounded model of bdi agents,2
8003,15884,profiling and internet connectivity in automotive environments,1
8004,15885,smoqe a system for providing secure access to xml,1
8005,15888,fist scalable xml document filtering by sequencing twig patterns,1
8006,15889,solving cluster ensemble problems by bipartite graph partitioning,2
8007,15892,a framework for optimal sequential planning in multiagent settings,2
8008,15893,korat a tool for generating structurally complex test inputs,3
8009,15894,processing search queries in a distributed environment,0
8010,15896,a multivariate complexity analysis of determining possible winners given incomplete votes,2
8011,15897,implementing database operations using simd instructions,1
8012,15899,using tag semantic network for keyphrase extraction in blogs,0
8013,15901,detecting dominant locations from search queries,0
8014,15902,learning to rank from pairwise approach to listwise approach,2
8015,15905,assessing the quality of abstract data types written in ada,3
8016,15907,a novel approach to k 12 cs education linking mathematics and computer science,3
8017,15910,improving data access of j2ee applications by exploiting asynchronous messaging and caching services,1
8018,15911,planning via petri net unfolding,2
8019,15912,exploration of term dependence in sentence retrieval,4
8020,15914,constraint grammar as a framework for parsing running text,4
8021,15915,a comparison of various approaches for using probabilistic dependencies in language modeling,0
8022,15916,optimal code for control structures,3
8023,15917,design patterns an essential component of cs curricula,3
8024,15918,haystack per user information environments,0
8025,15919,a scalable kernel based algorithm for semi supervised metric learning,2
8026,15924,corpus oriented development of japanese hpsg parsers,4
8027,15925,program inference from traces using multiple knowledge sources,2
8028,15926,applications of approximate word matching in information retrieval,0
8029,15927,local search for balanced submodular clusterings,2
8030,15928,development and use of a gold standard data set for subjectivity classifications,4
8031,15930,query driven constraint acquisition,2
8032,15931,solving ambiguities in the semantic representation of texts,4
8033,15933,a common framework for syntactic annotation,4
8034,15937,bayesian inference on principal component analysis using reversible jump markov chain monte carlo,2
8035,15938,actively predicting diverse search intent from user browsing behaviors,0
8036,15939,snugglebug a powerful approach to weakest preconditions,3
8037,15941,consistency techniques for numeric csps,2
8038,15942,loop invariants and mathematical games,3
8039,15944,clause learning can effectively p simulate general propositional resolution,2
8040,15949,the tangram stream query processing system,1
8041,15951,recom reinforcement clustering of multi type interrelated data objects,0
8042,15954,fundamentals of data element definition,1
8043,15959,a new method to index and query sets,2
8044,15960,vgm visual graph mining,1
8045,15961,inclusion dependencies in database design,1
8046,15962,miss in the middle attacks on idea and khufu,3
8047,15963,a hybrid generativediscriminative approach to semi supervised classifier design,2
8048,15964,agglomerative clustering of a search engine query log,0
8049,15967,javaxxxl a prototype for a library of query processing algorithms,1
8050,15970,three approximation techniques for astral symbolic model checking of infinite state real time systems,3
8051,15971,a community aware search engine,0
8052,15972,multi agent explanation strategies in real time domains,4
8053,15973,the linguistic structure of english web search queries,4
8054,15974,semdiff analysis and recommendation support for api evolution,3
8055,15976,reasoning in metaphor understanding the att meta approach and system,4
8056,15978,query rewriting for semistructured data,1
8057,15979,a personalised information retrieval tool,0
8058,15980,automatic programming for streams,2
8059,15983,on flow sensitive security types,3
8060,15984,data mining with the sap netweaver bi accelerator,1
8061,15986,improving graphplans search with ebl  ddb techniques,2
8062,15987,the o database programming language implementation and experience,1
8063,15988,static approximation of dynamically generated web pages,0
8064,15995,maybms a probabilistic database management system,1
8065,15996,memory adaptive scheduling for large query execution,0
8066,15997,toward logical data independence a relational query language without relations,1
8067,15998,inductive reasoning in mathematics,2
8068,16000,a file structure supporting traversal recursion,1
8069,16001,linear time optimal code scheduling for delayed load architectures,3
8070,16004,an information theoretic measure for document similarity,0
8071,16008,parallel execution of test runs for database application systems,1
8072,16011,a case based approach to intelligent information retrieval,0
8073,16013,predicting when browsing context is relevant to search,0
8074,16014,structuring collections with scattergather extensions,0
8075,16021,projection using regression and sensors,2
8076,16022,the clustra telecom database high availability high throughput and real time response,1
8077,16025,an adaptive context based algorithm for term weighting application to single word question answering,2
8078,16026,inconsistency management and prioritized syntax based entailment,2
8079,16029,peer to peer similarity search in metric spaces,1
8080,16030,morphological cues for lexical semantics,4
8081,16031,a decade of progress in indexing and mining large time series databases,1
8082,16032,a general framework for the optimization of object oriented queries,1
8083,16037,turning down the noise in the blogosphere,0
8084,16044,hodfa an architectural framework for homogenizing heterogeneous legacy database,1
8085,16049,cache conscious algorithms for relational query processing,1
8086,16052,design and implementation of advanced knowledge processing in the kdms krisys demonstration description,1
8087,16054,interactive translation a new approach,4
8088,16056,csv visualizing and mining cohesive subgraphs,1
8089,16057,fast computation of sparse datacubes,1
8090,16058,online learning and exploiting relational models in reinforcement learning,2
8091,16061,machine learning for automatic mapping of planetary surfaces,2
8092,16063,fast planning through planning graph analysis,2
8093,16064,robust execution on contingent temporally flexible plans,2
8094,16065,representations of knowledge in a program for solving physics problems,2
8095,16066,integrating value based requirement engineering models to webml using vip business modeling framework,0
8096,16067,batch data warehouse maintenance in dynamic environments,0
8097,16070,value propagation in object oriented database part hierarchies,0
8098,16071,a hybrid fuzzy neural expert system for diagnosis,2
8099,16075,the functional power of parameter passage mechanisms,3
8100,16076,materialized view selection and maintenance using multi query optimization,1
8101,16077,an optimized implementation for vml based on pattern matching and dynamic programming,0
8102,16078,incorporating domain knowledge into topic modeling via dirichlet forest priors,2
8103,16080,near duplicate detection by instance level constrained clustering,0
8104,16083,guidelines for presentation and comparison of indexing techniques,1
8105,16098,analyzing plan diagrams of database query optimizers,1
8106,16099,exploiting underrepresented query aspects for automatic query expansion,0
8107,16100,modeling scientific experiments with an object data model,1
8108,16101,text document clustering based on frequent word sequences,0
8109,16103,maintaining database consistency in presence of value dependencies in multidatabase systems,1
8110,16104,beyond pagerank machine learning for static ranking,0
8111,16106,on the complexity of extending ground resolution with symmetry rules,2
8112,16109,improving simultaneous mapping and localization in 3d using global constraints,2
8113,16110,solving a stochastic queueing design and control problem with constraint programming,2
8114,16111,modal theorem proving an equational viewpoint,2
8115,16114,a knowledge based search engine powered by wikipedia,0
8116,16116,teaching recursion as a problem solving tool using standard ml,3
8117,16119,a syntax parser based on the case dependency grammar and its efficiency,4
8118,16121,objective ml a simple object oriented extension of ml,3
8119,16123,owl dl vs owl flight conceptual modeling and reasoning for the semantic web,0
8120,16124,fragment based clustering ensembles,0
8121,16126,solving strong fault diagnostic models by model relaxation,2
8122,16127,software visualisation for object oriented program comprehension,3
8123,16129,improving personalized services in mobile commerce by a novel multicriteria rating approach,0
8124,16130,student oriented features of an interactive programming environment,3
8125,16131,on boosting semantic web data access,2
8126,16132,blosom a framework for mining arbitrary boolean expressions,0
8127,16134,real time search in non deterministic domains,2
8128,16135,main schema external schema interaction in hierarchically organized data bases,1
8129,16139,using versions in update transactions application to integrity checking,1
8130,16141,context insensitive alias analysis reconsidered,3
8131,16143,integrating word relationships into language models,0
8132,16144,garbage collection in object oriented databases using transactional cyclic reference counting,1
8133,16145,bordaconsensus a new consensus function for soft cluster ensembles,0
8134,16146,calin   a user interface based on a simple natural language,0
8135,16147,logarithmic opinion pools for conditional random fields,4
8136,16150,design and performance of an assertional concurrency control system,1
8137,16151,an experimental analysis of self adjusting computation,3
8138,16154,integrating knowledge based system and neural network techniques for robotic skill acquisition,2
8139,16157,munin   a causal probabilistic network for interpretation of electromyographic findings,2
8140,16158,multi robot exploration of an unknown environment efficiently reducing the odometry error,2
8141,16159,a multi group technique for data compression,1
8142,16160,machine learning and its application at nooksack falls hydroelectric station,2
8143,16161,extracting key semantic terms from chinese speech query for web searches,4
8144,16163,statistical properties of community structure in large social and information networks,0
8145,16166,fuzzy temporal and spatial reasoning for intelligent information retrieval,0
8146,16168,xanadue a system for detecting changes to xml data in tree unaware relational databases,1
8147,16169,multi task learning for learning to rank in web search,0
8148,16170,an automatic translation of tags for multimedia contents using folksonomy networks,0
8149,16174,coordination in an axiomatic grammar,4
8150,16175,on computing correlated aggregates over continual data streams,1
8151,16176,a sound and complete query evaluation algorithm for relational databases with null values,1
8152,16179,a statistical model for domain independent text segmentation,4
8153,16181,adapting adtrees for high arity features,2
8154,16183,a generalized kalman filter for fixed point approximation and efficient temporal difference learning,2
8155,16184,bounding space usage of conservative garbage collectors,3
8156,16185,using multiple ontologies in information extraction,0
8157,16186,an efficient file structure for document retrieval in the automated office environment,1
8158,16187,the iliad and the while loop computer literacy in a liberal arts program,3
8159,16190,database research at the university of oklahoma,1
8160,16191,evaluating continuous nearest neighbor queries for streaming time series via pre fetching,0
8161,16192,nondeterminism in logics of programs,3
8162,16195,disk shadowing,1
8163,16199,efficient evaluation of xml middle ware queries,1
8164,16201,capability based mediation in tsimmis,1
8165,16202,on implementing a language for specifying active database execution models,1
8166,16203,re usable tools for precision machine translation,4
8167,16206,a unix based gist specification processor the system factory experience,1
8168,16210,vibe virtual biology experiments,0
8169,16211,mining cultural differences from a large number of geotagged photos,0
8170,16214,efficient enumeration of frequent sequences,0
8171,16216,context logic as modal logic completeness and parametric inexpressivity,3
8172,16218,interactive plan hints for query optimization,1
8173,16220,a partitioned signature file structure for multiattribute and text retrieval,1
8174,16227,how to prove higher order theorems in first order logic,2
8175,16232,uml for software engineers,3
8176,16233,learning instance specific distances using metric propagation,2
8177,16237,monad transformers and modular interpreters,3
8178,16238,language model adaptation with additional text generated by machine translation,4
8179,16239,compound effects of top down and bottom up influences on visual attention during action recognition,2
8180,16240,reasoning with concrete domains,2
8181,16241,detecting attribute dependencies from query feedback,1
8182,16242,knowledge discovery in patent databases,0
8183,16245,indexing the distance an efficient method to knn processing,1
8184,16249,weakly supervised learning for cross document person name disambiguation supported by information extraction,4
8185,16254,maximum entropy inverse reinforcement learning,2
8186,16255,reliable detection of episodes in event sequences,0
8187,16257,myportal robust extraction and aggregation of web content,1
8188,16259,bed tree an all purpose index structure for string similarity search based on edit distance,1
8189,16260,kaleidoscope a cooperative menu guided query interface,1
8190,16265,capturing collection size for distributed non cooperative retrieval,0
8191,16267,semantic queries with pictures the vimsys model,1
8192,16268,agile process tailoring and problem analysis aptly,3
8193,16270,scheduling batch transactions on shared nothing parallel database machines effects of concurrency and parallelism,1
8194,16271,bayesian multi population haplotype inference via a hierarchical dirichlet process mixture,2
8195,16272,high performance bilingual text alignment using statistical and dictionary information,4
8196,16273,accurate user directed summarizatiion from existing tools,0
8197,16274,topic link lda joint models of topic and author community,2
8198,16275,fast recommendations using gai models,2
8199,16277,from approximate to optimal solutions a case study of number partitioning,2
8200,16278,on representing indefinite and maybe information in relational databases,1
8201,16279,common topics and coherent situations interpreting ellipsis in the context of discourse inference,4
8202,16280,goal ordering in partially ordered plans,2
8203,16282,generalized physical networks for automated model building,2
8204,16283,unification factoring for efficient execution of logic programs,3
8205,16287,lr recursive transition networks for earley and tomita parsing,4
8206,16289,an ontology based architecture for cooperative information agents,2
8207,16292,evaluating the accuracy of defect estimation models based on inspection data from two inspection cycles,3
8208,16293,exquex exploring and querying xml documents,1
8209,16294,system ii a hypergraph based native rdf repository,0
8210,16295,evaluating ontology cleaning,2
8211,16296,geoenvironmental and medical data management in the rasdaman system,1
8212,16297,multiparty proactive communication a perspective for evolving shared mental models,2
8213,16300,a relation merging technique for relational databases,1
8214,16303,performing operations over mismatched domains,1
8215,16306,adaptive abstraction of constraint based models for self diagnosis and planning,2
8216,16307,parallelism in lisp,2
8217,16308,lexicalized context free grammars,4
8218,16311,analogical learning in a turn based strategy game,2
8219,16312,mining data streams a review,1
8220,16316,using history information to process delayed database updates,1
8221,16317,actor induction and meta evaluation,3
8222,16320,learning for control from multiple demonstrations,2
8223,16321,joint latent topic models for text and citations,0
8224,16322,speeding up exact solutions of interactive dynamic influence diagrams using action equivalence,2
8225,16323,propositional logics of programs systems models and complexity,3
8226,16324,an xml transaction processing benchmark,1
8227,16326,information re retrieval repeat queries in yahoos logs,0
8228,16327,probabilistic score estimation with piecewise logistic regression,2
8229,16329,integrating information for on demand computing,1
8230,16333,proactive learning cost sensitive active learning with multiple imperfect oracles,0
8231,16334,a cs 15 introduction to web programming,3
8232,16335,pruning in ordered bagging ensembles,2
8233,16337,a polymorphic relational algebra and its optimization,1
8234,16338,on range of skill,2
8235,16340,the case for multi user design for computer aided learning in developing regions,0
8236,16342,semantic smoothing of document models for agglomerative clustering,2
8237,16343,information retrieval as statistical translation,0
8238,16345,adding time and intervals to procedural and hierarchical control specifications,2
8239,16348,priority union and generalization in discourse grammars,4
8240,16353,parsing owl dl trees or triples,0
8241,16354,review spam detection,0
8242,16356,generating plans in concurrent probabilistic over subscribed domains,2
8243,16358,hierarchical document categorization with support vector machines,0
8244,16359,physical data independence constraints and optimization with universal plans,1
8245,16363,scaling games to epic proportion,1
8246,16366,dynamically maintaining frequent items over a data stream,0
